1,495000.0,카카오
2,314000.0,셀트리온
3,34150.0,HMM
4,81500.0,삼성전자
5,7240.0,삼성중공업
6,4595.0,STX중공업
7,30000.0,깨끗한나라우
8,132000.0,SK바이오사이언스
9,215500.0,현대차
10,383000.0,NAVER
